role,checkpoint_variant,training_seed,scenario,step,configured_horizon,candidate_index,candidate_label,executed_action_id,policy_executed_action_id,policy_candidate_index,true_cost_advantage,true_best_index,critic_q,critic_best_index,gradient_score,gradient_best_index,policy_linf_to_candidate
candidate,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,0,mdl2,8cb5903aaf52eb69,983b8e271832a63d,-1,0.0,0,-0.23050883412361145,3,-0.0028219851665198803,3,0.04032871127128601
candidate,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,1,specimen_transfer:+1x0.05,5157e99fbae85454,983b8e271832a63d,-1,-1216599.5147042274,0,-0.23007610440254211,3,-0.002356091048568487,3,0.031006677076220512
candidate,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,2,specimen_transfer:-1x0.05,ad6ed379f1410745,983b8e271832a63d,-1,-1014766.4071063399,0,-0.2309723049402237,3,-0.003287879517301917,3,0.07260803878307343
candidate,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,3,specimen_transfer:+1x0.1,174e127e7bfcf40c,983b8e271832a63d,-1,-821719.284034133,0,-0.22945097088813782,3,-0.0018901966977864504,3,0.07751946896314621
candidate,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,4,specimen_transfer:-1x0.1,de94051b6cab385b,983b8e271832a63d,-1,-1264483.8997291327,0,-0.2315974235534668,3,-0.00375377363525331,3,0.12248053401708603
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,4,0,mdl2,f37d31e25bb7a669,43d7a780c02d9410,-1,0.0,3,-0.09474430233240128,3,-0.0002239960158476606,3,0.04076722636818886
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,4,1,specimen_transfer:+1x0.05,3173b606f6a137f2,43d7a780c02d9410,-1,247415.84696940333,3,-0.09444685280323029,3,7.966835983097553e-05,3,0.03219029679894447
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,4,2,specimen_transfer:-1x0.05,712c4c36e0bff96b,43d7a780c02d9410,-1,-402744.25303059816,3,-0.09504171460866928,3,-0.0005276604788377881,3,0.07276111841201782
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,4,3,specimen_transfer:+1x0.1,b551bf4df86c5bda,43d7a780c02d9410,-1,1043963.1559546739,3,-0.09413094073534012,3,0.0003833327500615269,3,0.07723888009786606
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,4,4,specimen_transfer:-1x0.1,0f16af0645a84b6f,43d7a780c02d9410,-1,-705876.7440453097,3,-0.09535765647888184,3,-0.000831324839964509,3,0.12276112288236618
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,0,mdl2,f37d31e25bb7a669,43d7a780c02d9410,-1,0.0,3,-0.09474430233240128,3,-0.0002239960158476606,3,0.04076722636818886
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,1,specimen_transfer:+1x0.05,3173b606f6a137f2,43d7a780c02d9410,-1,247415.84696940333,3,-0.09444685280323029,3,7.966835983097553e-05,3,0.03219029679894447
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,2,specimen_transfer:-1x0.05,712c4c36e0bff96b,43d7a780c02d9410,-1,-402744.25303059816,3,-0.09504171460866928,3,-0.0005276604788377881,3,0.07276111841201782
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,3,specimen_transfer:+1x0.1,b551bf4df86c5bda,43d7a780c02d9410,-1,1043963.1559546739,3,-0.09413094073534012,3,0.0003833327500615269,3,0.07723888009786606
candidate,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,4,specimen_transfer:-1x0.1,0f16af0645a84b6f,43d7a780c02d9410,-1,-705876.7440453097,3,-0.09535765647888184,3,-0.000831324839964509,3,0.12276112288236618
candidate,final,60,routing_persistent_hotspot_cluster1,0,4,0,mdl2,f3120f7372f25dfd,f3120f7372f25dfd,0,0.0,0,-0.08970203995704651,4,0.0,4,0.0
candidate,final,60,routing_persistent_hotspot_cluster1,0,4,1,specimen_transfer:+1x0.05,dc6dc36aa62127be,f3120f7372f25dfd,0,0.0,0,-0.09024663269519806,4,-0.0005749702104367316,4,0.05000000447034836
candidate,final,60,routing_persistent_hotspot_cluster1,0,4,2,specimen_transfer:-1x0.05,beee58469efc390e,f3120f7372f25dfd,0,0.0,0,-0.08915545046329498,4,0.0005749702686443925,4,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,0,4,3,specimen_transfer:+1x0.1,5320dc19d3b8ec81,f3120f7372f25dfd,0,0.0,0,-0.09078919887542725,4,-0.001149940537288785,4,0.10000000894069672
candidate,final,60,routing_persistent_hotspot_cluster1,0,4,4,specimen_transfer:-1x0.1,2e563137a7e37654,f3120f7372f25dfd,0,0.0,0,-0.08859747648239136,4,0.001149940537288785,4,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,0,remaining,0,mdl2,f3120f7372f25dfd,f3120f7372f25dfd,0,0.0,0,-0.08970203995704651,4,0.0,4,0.0
candidate,final,60,routing_persistent_hotspot_cluster1,0,remaining,1,specimen_transfer:+1x0.05,dc6dc36aa62127be,f3120f7372f25dfd,0,0.0,0,-0.09024663269519806,4,-0.0005749702104367316,4,0.05000000447034836
candidate,final,60,routing_persistent_hotspot_cluster1,0,remaining,2,specimen_transfer:-1x0.05,beee58469efc390e,f3120f7372f25dfd,0,0.0,0,-0.08915545046329498,4,0.0005749702686443925,4,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,0,remaining,3,specimen_transfer:+1x0.1,5320dc19d3b8ec81,f3120f7372f25dfd,0,0.0,0,-0.09078919887542725,4,-0.001149940537288785,4,0.10000000894069672
candidate,final,60,routing_persistent_hotspot_cluster1,0,remaining,4,specimen_transfer:-1x0.1,2e563137a7e37654,f3120f7372f25dfd,0,0.0,0,-0.08859747648239136,4,0.001149940537288785,4,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,6,4,0,mdl2,06718b61e3f46d75,06718b61e3f46d75,0,0.0,3,-1.660474419593811,3,0.0,3,0.0
candidate,final,60,routing_persistent_hotspot_cluster1,6,4,1,specimen_transfer:+1x0.05,c25379922d61431c,06718b61e3f46d75,0,1184603.3424310386,3,-1.6589726209640503,3,0.0018523235339671373,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,6,4,2,specimen_transfer:-1x0.05,40b568be3ff95b7c,06718b61e3f46d75,0,-277241.48847156763,3,-1.6620322465896606,3,-0.0018523235339671373,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,6,4,3,specimen_transfer:+1x0.1,4cd0a6ba61ec5518,06718b61e3f46d75,0,1843803.9121707678,3,-1.6560444831848145,3,0.0037046470679342747,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,6,4,4,specimen_transfer:-1x0.1,75cdbd8aa21b44d6,06718b61e3f46d75,0,243052.3102708757,3,-1.6650158166885376,3,-0.0037046470679342747,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,6,remaining,0,mdl2,06718b61e3f46d75,06718b61e3f46d75,0,0.0,0,-1.660474419593811,3,0.0,3,0.0
candidate,final,60,routing_persistent_hotspot_cluster1,6,remaining,1,specimen_transfer:+1x0.05,c25379922d61431c,06718b61e3f46d75,0,-3226020.7428512573,0,-1.6589726209640503,3,0.0018523235339671373,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,6,remaining,2,specimen_transfer:-1x0.05,40b568be3ff95b7c,06718b61e3f46d75,0,-4543505.9655947685,0,-1.6620322465896606,3,-0.0018523235339671373,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,6,remaining,3,specimen_transfer:+1x0.1,4cd0a6ba61ec5518,06718b61e3f46d75,0,-7240593.3448290825,0,-1.6560444831848145,3,0.0037046470679342747,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,6,remaining,4,specimen_transfer:-1x0.1,75cdbd8aa21b44d6,06718b61e3f46d75,0,-8958140.119009972,0,-1.6650158166885376,3,-0.0037046470679342747,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,12,4,0,mdl2,d685d32f6c2e567a,d685d32f6c2e567a,0,0.0,3,-2.1272006034851074,3,0.0,3,0.0
candidate,final,60,routing_persistent_hotspot_cluster1,12,4,1,specimen_transfer:+1x0.05,363b5856c57c75a6,d685d32f6c2e567a,0,1989664.6847388744,3,-2.125234603881836,3,0.0018044314347207546,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,12,4,2,specimen_transfer:-1x0.05,b20595646c0c939c,d685d32f6c2e567a,0,-1220240.761344254,3,-2.129166603088379,3,-0.0018044314347207546,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,12,4,3,specimen_transfer:+1x0.1,258eaf1ba1cc0415,d685d32f6c2e567a,0,5623750.760056883,3,-2.124053955078125,3,0.0036088628694415092,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,12,4,4,specimen_transfer:-1x0.1,9239e6834dda0be5,d685d32f6c2e567a,0,-406955.3659223318,3,-2.13034725189209,3,-0.0036088628694415092,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,12,remaining,0,mdl2,d685d32f6c2e567a,d685d32f6c2e567a,0,0.0,4,-2.1272006034851074,3,0.0,3,0.0
candidate,final,60,routing_persistent_hotspot_cluster1,12,remaining,1,specimen_transfer:+1x0.05,363b5856c57c75a6,d685d32f6c2e567a,0,1998011.123052597,4,-2.125234603881836,3,0.0018044314347207546,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,12,remaining,2,specimen_transfer:-1x0.05,b20595646c0c939c,d685d32f6c2e567a,0,5454283.388300419,4,-2.129166603088379,3,-0.0018044314347207546,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,12,remaining,3,specimen_transfer:+1x0.1,258eaf1ba1cc0415,d685d32f6c2e567a,0,2536538.5039014816,4,-2.124053955078125,3,0.0036088628694415092,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,12,remaining,4,specimen_transfer:-1x0.1,9239e6834dda0be5,d685d32f6c2e567a,0,6922214.241900444,4,-2.13034725189209,3,-0.0036088628694415092,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,18,4,0,mdl2,8d645b30efef012f,8d645b30efef012f,0,0.0,3,-1.598870873451233,4,0.0,3,0.0
candidate,final,60,routing_persistent_hotspot_cluster1,18,4,1,specimen_transfer:+1x0.05,667f54db89876634,8d645b30efef012f,0,2153224.403139323,3,-1.5987550020217896,4,2.3349188268184662e-05,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,18,4,2,specimen_transfer:-1x0.05,0f03c118acfe7ce5,8d645b30efef012f,0,-1553769.3150782883,3,-1.59902024269104,4,-2.3349188268184662e-05,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,18,4,3,specimen_transfer:+1x0.1,71ca1d53abe427d7,8d645b30efef012f,0,3636309.1681914628,3,-1.5992424488067627,4,4.6698376536369324e-05,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,18,4,4,specimen_transfer:-1x0.1,1f56eb209ac9d3b1,8d645b30efef012f,0,-1648784.7193622887,3,-1.598284125328064,4,-4.6698376536369324e-05,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,18,remaining,0,mdl2,8d645b30efef012f,8d645b30efef012f,0,0.0,3,-1.598870873451233,4,0.0,3,0.0
candidate,final,60,routing_persistent_hotspot_cluster1,18,remaining,1,specimen_transfer:+1x0.05,667f54db89876634,8d645b30efef012f,0,2886831.502090454,3,-1.5987550020217896,4,2.3349188268184662e-05,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,18,remaining,2,specimen_transfer:-1x0.05,0f03c118acfe7ce5,8d645b30efef012f,0,1851728.0673270226,3,-1.59902024269104,4,-2.3349188268184662e-05,3,0.05000000074505806
candidate,final,60,routing_persistent_hotspot_cluster1,18,remaining,3,specimen_transfer:+1x0.1,71ca1d53abe427d7,8d645b30efef012f,0,5134376.361310959,3,-1.5992424488067627,4,4.6698376536369324e-05,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,18,remaining,4,specimen_transfer:-1x0.1,1f56eb209ac9d3b1,8d645b30efef012f,0,2927299.990114689,3,-1.598284125328064,4,-4.6698376536369324e-05,3,0.10000000149011612
candidate,final,60,routing_persistent_hotspot_cluster1,25,4,0,mdl2,d2c8dbd11145a167,0539b45cc97b2c96,-1,0.0,1,-1.175797462463379,4,0.0009589525288902223,4,0.020075229927897453
candidate,final,60,routing_persistent_hotspot_cluster1,25,4,1,specimen_transfer:+1x0.05,53c137a3cef4487d,0539b45cc97b2c96,-1,2318355.2234565318,1,-1.1765879392623901,4,0.00012845918536186218,4,0.048577841371297836
candidate,final,60,routing_persistent_hotspot_cluster1,25,4,2,specimen_transfer:-1x0.05,a38d86182b1dd64a,0539b45cc97b2c96,-1,-3379374.6595503986,1,-1.174772024154663,4,0.0017894457560032606,4,0.06776624917984009
candidate,final,60,routing_persistent_hotspot_cluster1,25,4,3,specimen_transfer:+1x0.1,b1222da5588bc7c2,0539b45cc97b2c96,-1,2184393.7151937485,1,-1.177486538887024,4,-0.0007020342163741589,4,0.09612686187028885
candidate,final,60,routing_persistent_hotspot_cluster1,25,4,4,specimen_transfer:-1x0.1,7e7729443b85f9a6,0539b45cc97b2c96,-1,-3742322.162426114,1,-1.1747533082962036,4,0.002619938924908638,4,0.11580546200275421
candidate,final,60,routing_persistent_hotspot_cluster1,25,remaining,0,mdl2,d2c8dbd11145a167,0539b45cc97b2c96,-1,0.0,1,-1.175797462463379,4,0.0009589525288902223,4,0.020075229927897453
candidate,final,60,routing_persistent_hotspot_cluster1,25,remaining,1,specimen_transfer:+1x0.05,53c137a3cef4487d,0539b45cc97b2c96,-1,2139447.9089496136,1,-1.1765879392623901,4,0.00012845918536186218,4,0.048577841371297836
candidate,final,60,routing_persistent_hotspot_cluster1,25,remaining,2,specimen_transfer:-1x0.05,a38d86182b1dd64a,0539b45cc97b2c96,-1,364097.10836315155,1,-1.174772024154663,4,0.0017894457560032606,4,0.06776624917984009
candidate,final,60,routing_persistent_hotspot_cluster1,25,remaining,3,specimen_transfer:+1x0.1,b1222da5588bc7c2,0539b45cc97b2c96,-1,2058949.814934492,1,-1.177486538887024,4,-0.0007020342163741589,4,0.09612686187028885
candidate,final,60,routing_persistent_hotspot_cluster1,25,remaining,4,specimen_transfer:-1x0.1,7e7729443b85f9a6,0539b45cc97b2c96,-1,-1137204.7756211758,1,-1.1747533082962036,4,0.002619938924908638,4,0.11580546200275421
candidate,final,60,routing_persistent_hotspot_cluster1,31,4,0,mdl2,99bd2d5e2f258026,76de76dabe555386,-1,0.0,3,-0.8068366646766663,3,-0.0023751137778162956,3,0.05215148255228996
candidate,final,60,routing_persistent_hotspot_cluster1,31,4,1,specimen_transfer:+1x0.05,0baf42ceb1eab94f,76de76dabe555386,-1,2390414.740946889,3,-0.8051396608352661,3,-0.0009126430377364159,3,0.039523765444755554
candidate,final,60,routing_persistent_hotspot_cluster1,31,4,2,specimen_transfer:-1x0.05,c82604734c035c8f,76de76dabe555386,-1,477325.7607047558,3,-0.8080876469612122,3,-0.0038375852163881063,3,0.08426239341497421
candidate,final,60,routing_persistent_hotspot_cluster1,31,4,3,specimen_transfer:+1x0.1,c0950aa5ed2e563f,76de76dabe555386,-1,2575140.7114994526,3,-0.803996205329895,3,0.0005498286336660385,3,0.07879031449556351
candidate,final,60,routing_persistent_hotspot_cluster1,31,4,4,specimen_transfer:-1x0.1,a909f80754504708,76de76dabe555386,-1,698151.56656304,3,-0.8092311024665833,3,-0.00530005618929863,3,0.12264266610145569
candidate,final,60,routing_persistent_hotspot_cluster1,31,remaining,0,mdl2,99bd2d5e2f258026,76de76dabe555386,-1,0.0,3,-0.8068366646766663,3,-0.0023751137778162956,3,0.05215148255228996
candidate,final,60,routing_persistent_hotspot_cluster1,31,remaining,1,specimen_transfer:+1x0.05,0baf42ceb1eab94f,76de76dabe555386,-1,3767328.8533320427,3,-0.8051396608352661,3,-0.0009126430377364159,3,0.039523765444755554
candidate,final,60,routing_persistent_hotspot_cluster1,31,remaining,2,specimen_transfer:-1x0.05,c82604734c035c8f,76de76dabe555386,-1,-1787640.5265533924,3,-0.8080876469612122,3,-0.0038375852163881063,3,0.08426239341497421
candidate,final,60,routing_persistent_hotspot_cluster1,31,remaining,3,specimen_transfer:+1x0.1,c0950aa5ed2e563f,76de76dabe555386,-1,4927622.263035774,3,-0.803996205329895,3,0.0005498286336660385,3,0.07879031449556351
candidate,final,60,routing_persistent_hotspot_cluster1,31,remaining,4,specimen_transfer:-1x0.1,a909f80754504708,76de76dabe555386,-1,-3023592.4287035465,3,-0.8092311024665833,3,-0.00530005618929863,3,0.12264266610145569
candidate,final,60,routing_persistent_hotspot_cluster1,37,4,0,mdl2,a51f9dbc2a10ba4b,2ab9245debd0de2e,-1,0.0,3,-0.48716023564338684,4,0.00014027973520569503,4,0.05413255840539932
candidate,final,60,routing_persistent_hotspot_cluster1,37,4,1,specimen_transfer:+1x0.05,45637defabe96a1b,2ab9245debd0de2e,-1,988459.36175704,3,-0.4877969026565552,4,-0.00014002015814185143,4,0.038474008440971375
candidate,final,60,routing_persistent_hotspot_cluster1,37,4,2,specimen_transfer:-1x0.05,acae59a7cb16e290,2ab9245debd0de2e,-1,-105185.75543141365,3,-0.48644164204597473,4,0.00042057910468429327,4,0.08123006671667099
candidate,final,60,routing_persistent_hotspot_cluster1,37,4,3,specimen_transfer:+1x0.1,f9126f61041e82b9,2ab9245debd0de2e,-1,1311075.7504312098,3,-0.48781946301460266,4,-0.0004203207790851593,4,0.07917134463787079
candidate,final,60,routing_persistent_hotspot_cluster1,37,4,4,specimen_transfer:-1x0.1,a11f7fc1e0b107bf,2ab9245debd0de2e,-1,-60305.59052658081,3,-0.48617810010910034,4,0.0007008793763816357,4,0.12082865834236145
candidate,final,60,routing_persistent_hotspot_cluster1,37,remaining,0,mdl2,a51f9dbc2a10ba4b,2ab9245debd0de2e,-1,0.0,3,-0.48716023564338684,4,0.00014027973520569503,4,0.05413255840539932
candidate,final,60,routing_persistent_hotspot_cluster1,37,remaining,1,specimen_transfer:+1x0.05,45637defabe96a1b,2ab9245debd0de2e,-1,1099767.3199089766,3,-0.4877969026565552,4,-0.00014002015814185143,4,0.038474008440971375
candidate,final,60,routing_persistent_hotspot_cluster1,37,remaining,2,specimen_transfer:-1x0.05,acae59a7cb16e290,2ab9245debd0de2e,-1,904137.9373935461,3,-0.48644164204597473,4,0.00042057910468429327,4,0.08123006671667099
candidate,final,60,routing_persistent_hotspot_cluster1,37,remaining,3,specimen_transfer:+1x0.1,f9126f61041e82b9,2ab9245debd0de2e,-1,1788107.2806797028,3,-0.48781946301460266,4,-0.0004203207790851593,4,0.07917134463787079
candidate,final,60,routing_persistent_hotspot_cluster1,37,remaining,4,specimen_transfer:-1x0.1,a11f7fc1e0b107bf,2ab9245debd0de2e,-1,857825.6142653227,3,-0.48617810010910034,4,0.0007008793763816357,4,0.12082865834236145
candidate,final,60,routing_persistent_hotspot_cluster1,43,4,0,mdl2,8cb5903aaf52eb69,983b8e271832a63d,-1,0.0,0,-0.043234191834926605,2,-0.0038173473440110683,3,0.040601059794425964
candidate,final,60,routing_persistent_hotspot_cluster1,43,4,1,specimen_transfer:+1x0.05,5157e99fbae85454,983b8e271832a63d,-1,-333610.9319534302,0,-0.04337495192885399,2,-0.0031207178253680468,3,0.031279027462005615
candidate,final,60,routing_persistent_hotspot_cluster1,43,4,2,specimen_transfer:-1x0.05,ad6ed379f1410745,983b8e271832a63d,-1,-982276.4847935736,0,-0.04295464977622032,2,-0.004513976629823446,3,0.07303515076637268
candidate,final,60,routing_persistent_hotspot_cluster1,43,4,3,specimen_transfer:+1x0.1,174e127e7bfcf40c,983b8e271832a63d,-1,-96187.28356844187,0,-0.043815046548843384,2,-0.0024240880738943815,3,0.07754173129796982
candidate,final,60,routing_persistent_hotspot_cluster1,43,4,4,specimen_transfer:-1x0.1,de94051b6cab385b,983b8e271832a63d,-1,-478250.371794045,0,-0.04423528164625168,2,-0.005210607312619686,3,0.12245827168226242
candidate,final,60,routing_persistent_hotspot_cluster1,43,remaining,0,mdl2,8cb5903aaf52eb69,983b8e271832a63d,-1,0.0,0,-0.043234191834926605,2,-0.0038173473440110683,3,0.040601059794425964
candidate,final,60,routing_persistent_hotspot_cluster1,43,remaining,1,specimen_transfer:+1x0.05,5157e99fbae85454,983b8e271832a63d,-1,-1216599.5147042274,0,-0.04337495192885399,2,-0.0031207178253680468,3,0.031279027462005615
candidate,final,60,routing_persistent_hotspot_cluster1,43,remaining,2,specimen_transfer:-1x0.05,ad6ed379f1410745,983b8e271832a63d,-1,-1014766.4071063399,0,-0.04295464977622032,2,-0.004513976629823446,3,0.07303515076637268
candidate,final,60,routing_persistent_hotspot_cluster1,43,remaining,3,specimen_transfer:+1x0.1,174e127e7bfcf40c,983b8e271832a63d,-1,-821719.284034133,0,-0.043815046548843384,2,-0.0024240880738943815,3,0.07754173129796982
candidate,final,60,routing_persistent_hotspot_cluster1,43,remaining,4,specimen_transfer:-1x0.1,de94051b6cab385b,983b8e271832a63d,-1,-1264483.8997291327,0,-0.04423528164625168,2,-0.005210607312619686,3,0.12245827168226242
candidate,final,60,routing_persistent_hotspot_cluster1,51,4,0,mdl2,f37d31e25bb7a669,168c2d5b00a214ca,-1,0.0,3,-0.028282053768634796,1,0.00012487382628023624,3,0.040693722665309906
candidate,final,60,routing_persistent_hotspot_cluster1,51,4,1,specimen_transfer:+1x0.05,3173b606f6a137f2,168c2d5b00a214ca,-1,247415.84696940333,3,-0.02820606529712677,1,0.000678985845297575,3,0.032292649149894714
