training_seed,scenario,step,configured_horizon,horizon,candidate_index,candidate_label,executed_action_id,discovery_seed_start,discovery_replications,discovery_total_cost,discovery_cost_advantage,validation_seed_start,validation_replications,validation_total_cost,validation_cost_advantage
60,routing_persistent_hotspot_cluster1,42,4,4,3,specimen_transfer:+1x0.1,8924964152c47f3d,103004200,3,221989610.70188463,2886748.307559848,107004200,5,219504511.93525043,3310973.9132592976
60,routing_persistent_hotspot_cluster1,42,4,4,4,specimen_transfer:-1x0.1,bbe54b41f7df172c,103004200,3,225722743.6511953,-846384.6417508125,107004200,5,224136787.6260603,-1321301.7775505781
60,routing_persistent_hotspot_cluster1,42,remaining,10,0,mdl2,70aacf0f321e0211,103004210,3,511898387.4142539,0.0,107004210,5,566701988.9543585,0.0
60,routing_persistent_hotspot_cluster1,42,remaining,10,1,specimen_transfer:+1x0.05,f5ed7572f18fcb11,103004210,3,512572920.6873405,-674533.2730866075,107004210,5,566483553.942087,218435.01227140427
60,routing_persistent_hotspot_cluster1,42,remaining,10,2,specimen_transfer:-1x0.05,36ac0e464081b9b6,103004210,3,513968392.48237985,-2070005.0681259632,107004210,5,567961099.1821946,-1259110.227836132
60,routing_persistent_hotspot_cluster1,42,remaining,10,3,specimen_transfer:+1x0.1,8924964152c47f3d,103004210,3,512821411.9190323,-923024.5047783852,107004210,5,567466143.2891849,-764154.3348264694
60,routing_persistent_hotspot_cluster1,42,remaining,10,4,specimen_transfer:-1x0.1,bbe54b41f7df172c,103004210,3,514687534.77266616,-2789147.358412266,107004210,5,568710105.9596937,-2008117.0053352118
60,routing_persistent_hotspot_cluster1,43,4,4,0,mdl2,4b72e190aafeb706,103004300,3,199944111.88065577,0.0,107004300,5,204891366.93776372,0.0
60,routing_persistent_hotspot_cluster1,43,4,4,1,specimen_transfer:+1x0.05,27d8895aefb3831f,103004300,3,199601364.5315555,342747.3491002619,107004300,5,204506744.64702952,384622.29073420167
60,routing_persistent_hotspot_cluster1,43,4,4,2,specimen_transfer:-1x0.05,ad97a4d053d15e51,103004300,3,201041246.45310807,-1097134.5724523067,107004300,5,206208090.50580058,-1316723.5680368543
60,routing_persistent_hotspot_cluster1,43,4,4,3,specimen_transfer:+1x0.1,00b6a294369f8517,103004300,3,199719659.3295721,224452.55108365417,107004300,5,205003952.12617344,-112585.18840971589
60,routing_persistent_hotspot_cluster1,43,4,4,4,specimen_transfer:-1x0.1,b4641fd3662d541d,103004300,3,201566923.88363788,-1622812.0029821098,107004300,5,207009225.8585679,-2117858.9208041728
60,routing_persistent_hotspot_cluster1,43,remaining,9,0,mdl2,4b72e190aafeb706,103004310,3,462540043.24050933,0.0,107004310,5,465622903.68548983,0.0
60,routing_persistent_hotspot_cluster1,43,remaining,9,1,specimen_transfer:+1x0.05,27d8895aefb3831f,103004310,3,464874386.1454913,-2334342.904981971,107004310,5,466610054.63922006,-987150.9537302256
60,routing_persistent_hotspot_cluster1,43,remaining,9,2,specimen_transfer:-1x0.05,ad97a4d053d15e51,103004310,3,466432877.1021027,-3892833.8615933657,107004310,5,467263980.7618036,-1641077.0763137937
60,routing_persistent_hotspot_cluster1,43,remaining,9,3,specimen_transfer:+1x0.1,00b6a294369f8517,103004310,3,464031429.15612173,-1491385.9156123996,107004310,5,465277417.2484274,345486.4370624423
60,routing_persistent_hotspot_cluster1,43,remaining,9,4,specimen_transfer:-1x0.1,b4641fd3662d541d,103004310,3,466802363.80927134,-4262320.568762004,107004310,5,468585171.60986936,-2962267.9243795276
60,routing_persistent_hotspot_cluster1,44,4,4,0,mdl2,d5b93fc881fe4ee6,103004400,3,192335304.28192982,0.0,107004400,5,193321024.1099545,0.0
60,routing_persistent_hotspot_cluster1,44,4,4,1,specimen_transfer:+1x0.05,8873643bce17eda1,103004400,3,191560177.18941033,775127.0925194919,107004400,5,192384459.46765643,936564.6422980726
60,routing_persistent_hotspot_cluster1,44,4,4,2,specimen_transfer:-1x0.05,433bd1d28200cf76,103004400,3,194192144.4737037,-1856840.1917738914,107004400,5,195041639.10425848,-1720614.9943039715
60,routing_persistent_hotspot_cluster1,44,4,4,3,specimen_transfer:+1x0.1,3cfb35b6faa0c75b,103004400,3,192612067.03036723,-276762.74843740463,107004400,5,193500276.890819,-179252.78086450696
60,routing_persistent_hotspot_cluster1,44,4,4,4,specimen_transfer:-1x0.1,fa441f812dedb2af,103004400,3,194666278.61976945,-2330974.337839633,107004400,5,195440239.81449038,-2119215.7045358717
60,routing_persistent_hotspot_cluster1,44,remaining,8,0,mdl2,d5b93fc881fe4ee6,103004410,3,381137315.0218477,0.0,107004410,5,392227133.2296512,0.0
60,routing_persistent_hotspot_cluster1,44,remaining,8,1,specimen_transfer:+1x0.05,8873643bce17eda1,103004410,3,382437417.5929138,-1300102.5710660815,107004410,5,393312624.07716835,-1085490.8475171328
60,routing_persistent_hotspot_cluster1,44,remaining,8,2,specimen_transfer:-1x0.05,433bd1d28200cf76,103004410,3,384032035.25366086,-2894720.2318131328,107004410,5,395691699.7150663,-3464566.485415101
60,routing_persistent_hotspot_cluster1,44,remaining,8,3,specimen_transfer:+1x0.1,3cfb35b6faa0c75b,103004410,3,382286711.7832017,-1149396.7613539696,107004410,5,393694774.55969524,-1467641.3300440311
60,routing_persistent_hotspot_cluster1,44,remaining,8,4,specimen_transfer:-1x0.1,fa441f812dedb2af,103004410,3,383927606.1357524,-2790291.113904655,107004410,5,395815185.82129204,-3588052.59164083
60,routing_persistent_hotspot_cluster1,45,4,4,0,mdl2,7fc2843b8433cdec,103004500,3,184840847.77928314,0.0,107004500,5,182626723.30856982,0.0
60,routing_persistent_hotspot_cluster1,45,4,4,1,specimen_transfer:+1x0.05,9a8d3931e6a2a36d,103004500,3,185388370.52851352,-547522.7492303848,107004500,5,182089503.05184385,537220.2567259669
60,routing_persistent_hotspot_cluster1,45,4,4,2,specimen_transfer:-1x0.05,eb02302a42166d37,103004500,3,186057884.67241988,-1217036.8931367397,107004500,5,183478261.34364915,-851538.0350793302
60,routing_persistent_hotspot_cluster1,45,4,4,3,specimen_transfer:+1x0.1,d445b76a0bdbe1de,103004500,3,185376687.37351707,-535839.5942339301,107004500,5,182150606.2552105,476117.0533593297
60,routing_persistent_hotspot_cluster1,45,4,4,4,specimen_transfer:-1x0.1,a69053ff66df5ae0,103004500,3,186665183.3437326,-1824335.5644494593,107004500,5,184287208.09946585,-1660484.7908960283
60,routing_persistent_hotspot_cluster1,45,remaining,7,0,mdl2,7fc2843b8433cdec,103004510,3,346926138.68560386,0.0,107004510,5,356372057.34363115,0.0
60,routing_persistent_hotspot_cluster1,45,remaining,7,1,specimen_transfer:+1x0.05,9a8d3931e6a2a36d,103004510,3,348293762.5197452,-1367623.834141314,107004510,5,357311105.16268957,-939047.8190584183
60,routing_persistent_hotspot_cluster1,45,remaining,7,2,specimen_transfer:-1x0.05,eb02302a42166d37,103004510,3,348963213.4213555,-2037074.7357516289,107004510,5,357463801.6495354,-1091744.3059042692
60,routing_persistent_hotspot_cluster1,45,remaining,7,3,specimen_transfer:+1x0.1,d445b76a0bdbe1de,103004510,3,348145974.7015678,-1219836.0159639716,107004510,5,357372617.42782307,-1000560.0841919184
60,routing_persistent_hotspot_cluster1,45,remaining,7,4,specimen_transfer:-1x0.1,a69053ff66df5ae0,103004510,3,349488072.6275575,-2561933.941953659,107004510,5,358036104.666675,-1664047.3230438232
60,routing_persistent_hotspot_cluster1,46,4,4,0,mdl2,a52dabc70706a4e3,103004600,3,181819354.44038132,0.0,107004600,5,176555258.85800433,0.0
60,routing_persistent_hotspot_cluster1,46,4,4,1,specimen_transfer:+1x0.05,e332464597f219ad,103004600,3,182971570.76332918,-1152216.3229478598,107004600,5,177337175.7098707,-781916.8518663645
60,routing_persistent_hotspot_cluster1,46,4,4,2,specimen_transfer:-1x0.05,940eb36ab99d7537,103004600,3,183824067.56350866,-2004713.1231273413,107004600,5,178082870.15724978,-1527611.299245447
60,routing_persistent_hotspot_cluster1,46,4,4,3,specimen_transfer:+1x0.1,bfe4e65e6ca009fc,103004600,3,183108046.96311483,-1288692.5227335095,107004600,5,177485554.20268425,-930295.3446799219
60,routing_persistent_hotspot_cluster1,46,4,4,4,specimen_transfer:-1x0.1,657ffc8508388c37,103004600,3,184228994.9496014,-2409640.5092200935,107004600,5,179024281.11435974,-2469022.256355405
60,routing_persistent_hotspot_cluster1,46,remaining,6,0,mdl2,a52dabc70706a4e3,103004610,3,278038252.8162695,0.0,107004610,5,282509539.45137596,0.0
60,routing_persistent_hotspot_cluster1,46,remaining,6,1,specimen_transfer:+1x0.05,e332464597f219ad,103004610,3,278671801.13228357,-633548.3160140514,107004610,5,282921494.645614,-411955.1942380667
60,routing_persistent_hotspot_cluster1,46,remaining,6,2,specimen_transfer:-1x0.05,940eb36ab99d7537,103004610,3,279658379.26157975,-1620126.445310235,107004610,5,284138695.4691273,-1629156.017751336
60,routing_persistent_hotspot_cluster1,46,remaining,6,3,specimen_transfer:+1x0.1,bfe4e65e6ca009fc,103004610,3,278258658.03552145,-220405.2192519307,107004610,5,282911421.0699724,-401881.6185964346
60,routing_persistent_hotspot_cluster1,46,remaining,6,4,specimen_transfer:-1x0.1,657ffc8508388c37,103004610,3,280440514.14262736,-2402261.3263578415,107004610,5,284786771.9475999,-2277232.4962239265
60,routing_persistent_hotspot_cluster1,47,4,4,0,mdl2,d941cf0cd9b26377,103004700,3,199675829.52403918,0.0,107004700,5,204030211.47587696,0.0
60,routing_persistent_hotspot_cluster1,47,4,4,1,specimen_transfer:+1x0.05,9e3959da8eac2cf4,103004700,3,199858735.33825052,-182905.81421133876,107004700,5,204690010.86955652,-659799.3936795592
60,routing_persistent_hotspot_cluster1,47,4,4,2,specimen_transfer:-1x0.05,56cdec0b17f6798e,103004700,3,200761916.7974725,-1086087.2734333277,107004700,5,205240966.4246805,-1210754.948803544
60,routing_persistent_hotspot_cluster1,47,4,4,3,specimen_transfer:+1x0.1,a16ec551a6273425,103004700,3,199820994.30068138,-145164.77664220333,107004700,5,204660376.41558996,-630164.9397130013
60,routing_persistent_hotspot_cluster1,47,4,4,4,specimen_transfer:-1x0.1,b06097b7807a0d69,103004700,3,201681341.6898756,-2005512.1658364236,107004700,5,205896171.68772194,-1865960.2118449807
60,routing_persistent_hotspot_cluster1,47,remaining,5,0,mdl2,d941cf0cd9b26377,103004710,3,253968229.82405195,0.0,107004710,5,250449749.98453647,0.0
60,routing_persistent_hotspot_cluster1,47,remaining,5,1,specimen_transfer:+1x0.05,9e3959da8eac2cf4,103004710,3,254323719.21322834,-355489.3891763985,107004710,5,251871988.8005847,-1422238.8160482347
60,routing_persistent_hotspot_cluster1,47,remaining,5,2,specimen_transfer:-1x0.05,56cdec0b17f6798e,103004710,3,255827162.50556603,-1858932.6815140843,107004710,5,252465722.87442318,-2015972.889886707
60,routing_persistent_hotspot_cluster1,47,remaining,5,3,specimen_transfer:+1x0.1,a16ec551a6273425,103004710,3,255010688.3167545,-1042458.4927025437,107004710,5,251876981.9677371,-1427231.9832006395
60,routing_persistent_hotspot_cluster1,47,remaining,5,4,specimen_transfer:-1x0.1,b06097b7807a0d69,103004710,3,257009472.23689258,-3041242.4128406346,107004710,5,253686229.9493422,-3236479.9648057222
60,routing_persistent_hotspot_cluster1,48,4,4,0,mdl2,da3e9bb1d5301f66,103004800,3,211711916.12215924,0.0,107004800,5,211746134.02009892,0.0
60,routing_persistent_hotspot_cluster1,48,4,4,1,specimen_transfer:+1x0.05,3bbdefe39544cdc4,103004800,3,211320877.31836018,391038.80379906297,107004800,5,212002459.4222747,-256325.4021757841
60,routing_persistent_hotspot_cluster1,48,4,4,2,specimen_transfer:-1x0.05,b1be814c4554f2c9,103004800,3,211374913.84763142,337002.27452781796,107004800,5,211825767.25605112,-79633.2359521985
60,routing_persistent_hotspot_cluster1,48,4,4,3,specimen_transfer:+1x0.1,f661f53c0c0f89cf,103004800,3,210837712.45204762,874203.6701116264,107004800,5,211450887.57529074,295246.4448081851
60,routing_persistent_hotspot_cluster1,48,4,4,4,specimen_transfer:-1x0.1,44e3123ebc63f1c3,103004800,3,212064598.67777288,-352682.55561363697,107004800,5,212564264.96400115,-818130.9439022243
60,routing_persistent_hotspot_cluster1,48,remaining,4,0,mdl2,da3e9bb1d5301f66,103004810,3,212651969.12260738,0.0,107004810,5,213452647.84698302,0.0
60,routing_persistent_hotspot_cluster1,48,remaining,4,1,specimen_transfer:+1x0.05,3bbdefe39544cdc4,103004810,3,212863832.72369424,-211863.60108685493,107004810,5,213802866.6053439,-350218.75836089253
60,routing_persistent_hotspot_cluster1,48,remaining,4,2,specimen_transfer:-1x0.05,b1be814c4554f2c9,103004810,3,212721441.22371754,-69472.10111016035,107004810,5,213681668.59238058,-229020.74539756775
60,routing_persistent_hotspot_cluster1,48,remaining,4,3,specimen_transfer:+1x0.1,f661f53c0c0f89cf,103004810,3,212177366.13031664,474602.99229073524,107004810,5,213092464.48080698,360183.366176039
60,routing_persistent_hotspot_cluster1,48,remaining,4,4,specimen_transfer:-1x0.1,44e3123ebc63f1c3,103004810,3,213556057.99245903,-904088.8698516488,107004810,5,214490326.6936981,-1037678.8467150927
60,routing_persistent_hotspot_cluster1,49,4,3,0,mdl2,815417e993bfe67c,103004900,3,166008932.5636324,0.0,107004900,5,165252842.43778247,0.0
60,routing_persistent_hotspot_cluster1,49,4,3,1,specimen_transfer:+1x0.05,ac9566216c06a4f1,103004900,3,166243263.77518967,-234331.2115572691,107004900,5,165284225.79426676,-31383.356484293938
60,routing_persistent_hotspot_cluster1,49,4,3,2,specimen_transfer:-1x0.05,1e51f0440dc2b337,103004900,3,166993853.72429594,-984921.1606635451,107004900,5,165541795.0831463,-288952.6453638375
60,routing_persistent_hotspot_cluster1,49,4,3,3,specimen_transfer:+1x0.1,32e99bbdbdade8f2,103004900,3,166458655.07146335,-449722.50783094764,107004900,5,165143097.1898999,109745.2478825748
60,routing_persistent_hotspot_cluster1,49,4,3,4,specimen_transfer:-1x0.1,0f4957854d0a274a,103004900,3,167424325.6592796,-1415393.0956472158,107004900,5,165908478.5717722,-655636.1339897215
60,routing_persistent_hotspot_cluster1,49,remaining,3,0,mdl2,815417e993bfe67c,103004910,3,165992537.42576063,0.0,107004910,5,165874301.43912914,0.0
60,routing_persistent_hotspot_cluster1,49,remaining,3,1,specimen_transfer:+1x0.05,ac9566216c06a4f1,103004910,3,166054433.57721514,-61896.151454508305,107004910,5,166083409.0252995,-209107.58617034554
60,routing_persistent_hotspot_cluster1,49,remaining,3,2,specimen_transfer:-1x0.05,1e51f0440dc2b337,103004910,3,166504678.63251993,-512141.2067593038,107004910,5,166161075.09505317,-286773.6559240222
60,routing_persistent_hotspot_cluster1,49,remaining,3,3,specimen_transfer:+1x0.1,32e99bbdbdade8f2,103004910,3,165942259.99121937,50277.434541255236,107004910,5,165651773.26481158,222528.17431756854
60,routing_persistent_hotspot_cluster1,49,remaining,3,4,specimen_transfer:-1x0.1,0f4957854d0a274a,103004910,3,166878022.28642988,-885484.8606692553,107004910,5,166519301.1873495,-644999.7482203543
60,routing_persistent_hotspot_cluster1,50,4,2,0,mdl2,d824fefc22ae73eb,103005000,3,115402101.22889338,0.0,107005000,5,116424717.0506796,0.0
60,routing_persistent_hotspot_cluster1,50,4,2,1,specimen_transfer:+1x0.05,8e60b99a3b9a1577,103005000,3,115798875.72721702,-396774.49832363427,107005000,5,116799226.4772439,-374509.426564306
60,routing_persistent_hotspot_cluster1,50,4,2,2,specimen_transfer:-1x0.05,63e3eb7b6be00cc3,103005000,3,115954693.12074186,-552591.8918484747,107005000,5,116971748.32708366,-547031.2764040679
60,routing_persistent_hotspot_cluster1,50,4,2,3,specimen_transfer:+1x0.1,b3d5ce489805218d,103005000,3,115395568.85560234,6532.373291045427,107005000,5,116399215.98871294,25501.06196665764
60,routing_persistent_hotspot_cluster1,50,4,2,4,specimen_transfer:-1x0.1,03c5ff5f93bca193,103005000,3,116268280.3364921,-866179.107598722,107005000,5,117322320.35995762,-897603.3092780262
60,routing_persistent_hotspot_cluster1,50,remaining,2,0,mdl2,d824fefc22ae73eb,103005010,3,116546594.27266796,0.0,107005010,5,115013822.20593914,0.0
60,routing_persistent_hotspot_cluster1,50,remaining,2,1,specimen_transfer:+1x0.05,8e60b99a3b9a1577,103005010,3,116928237.55882676,-381643.2861588001,107005010,5,115419689.93637666,-405867.73043751717
60,routing_persistent_hotspot_cluster1,50,remaining,2,2,specimen_transfer:-1x0.05,63e3eb7b6be00cc3,103005010,3,117096951.71565573,-550357.4429877698,107005010,5,115635145.99427143,-621323.7883322835
60,routing_persistent_hotspot_cluster1,50,remaining,2,3,specimen_transfer:+1x0.1,b3d5ce489805218d,103005010,3,116597149.18994461,-50554.91727665067,107005010,5,115064078.90798339,-50256.70204424858
60,routing_persistent_hotspot_cluster1,50,remaining,2,4,specimen_transfer:-1x0.1,03c5ff5f93bca193,103005010,3,117405949.19773819,-859354.9250702262,107005010,5,115985170.21876602,-971348.0128268749
60,routing_persistent_hotspot_cluster1,51,4,1,0,mdl2,55a95b3af5b436da,103005100,3,57033870.04157642,0.0,107005100,5,57033870.04157643,0.0
60,routing_persistent_hotspot_cluster1,51,4,1,1,specimen_transfer:+1x0.05,d49ebca3d406f868,103005100,3,57181899.76690308,-148029.7253266573,107005100,5,57181899.76690308,-148029.72532664984
60,routing_persistent_hotspot_cluster1,51,4,1,2,specimen_transfer:-1x0.05,78220479fc27451b,103005100,3,57231235.927113675,-197365.88553725183,107005100,5,57231235.927113675,-197365.88553724438
60,routing_persistent_hotspot_cluster1,51,4,1,3,specimen_transfer:+1x0.1,223cf14f4da7a67e,103005100,3,57132279.435085416,-98409.39350899309,107005100,5,57132279.435085416,-98409.39350898564
60,routing_persistent_hotspot_cluster1,51,4,1,4,specimen_transfer:-1x0.1,12d302cfabd1c786,103005100,3,57132279.435085416,-98409.39350899309,107005100,5,57132279.435085416,-98409.39350898564
60,routing_persistent_hotspot_cluster1,51,remaining,1,0,mdl2,55a95b3af5b436da,103005110,3,57033870.04157642,0.0,107005110,5,57033870.04157643,0.0
60,routing_persistent_hotspot_cluster1,51,remaining,1,1,specimen_transfer:+1x0.05,d49ebca3d406f868,103005110,3,57181899.76690308,-148029.7253266573,107005110,5,57181899.76690308,-148029.72532664984
60,routing_persistent_hotspot_cluster1,51,remaining,1,2,specimen_transfer:-1x0.05,78220479fc27451b,103005110,3,57231235.927113675,-197365.88553725183,107005110,5,57231235.927113675,-197365.88553724438
60,routing_persistent_hotspot_cluster1,51,remaining,1,3,specimen_transfer:+1x0.1,223cf14f4da7a67e,103005110,3,57132279.435085416,-98409.39350899309,107005110,5,57132279.435085416,-98409.39350898564
60,routing_persistent_hotspot_cluster1,51,remaining,1,4,specimen_transfer:-1x0.1,12d302cfabd1c786,103005110,3,57132279.435085416,-98409.39350899309,107005110,5,57132279.435085416,-98409.39350898564
61,routing_persistent_hotspot_cluster2,0,4,4,0,mdl2,9d17dca366f68994,104000000,3,19155436.97006003,0.0,108000000,5,19159691.131787382,0.0
61,routing_persistent_hotspot_cluster2,0,4,4,1,specimen_transfer:+1x0.05,fd19bb86bf8f5eb2,104000000,3,19155436.97006003,0.0,108000000,5,19159691.131787382,0.0
61,routing_persistent_hotspot_cluster2,0,4,4,2,specimen_transfer:-1x0.05,42df657888c9007f,104000000,3,19155436.97006003,0.0,108000000,5,19159691.131787382,0.0
61,routing_persistent_hotspot_cluster2,0,4,4,3,specimen_transfer:+1x0.1,15cb5ec4582b0abc,104000000,3,19155436.97006003,0.0,108000000,5,19159691.131787382,0.0
61,routing_persistent_hotspot_cluster2,0,4,4,4,specimen_transfer:-1x0.1,0866896942972d78,104000000,3,19155436.97006003,0.0,108000000,5,19159691.131787382,0.0
